date,market,program_type,reward_usd,status
2026-08-28,aachc-cfb-wins-2026-11-28-sdst-5pt5wins,liquidityProgram,0.36,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-sdst-6pt5wins,liquidityProgram,0.01,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-sdst-7pt5wins,liquidityProgram,1.42,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-sdst-8pt5wins,liquidityProgram,3.2,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-smu-10pt5wins,liquidityProgram,4.83,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-smu-7pt5wins,liquidityProgram,0.02,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-smu-9pt5wins,liquidityProgram,0.3,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-stan-4pt5wins,liquidityProgram,0.36,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-stan-5pt5wins,liquidityProgram,3.37,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-syra-3pt5wins,liquidityProgram,0.04,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-syra-4pt5wins,liquidityProgram,1.53,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-syra-6pt5wins,liquidityProgram,0.06,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-tcu-5pt5wins,liquidityProgram,1.41,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-tcu-7pt5wins,liquidityProgram,0.13,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-tcu-8pt5wins,liquidityProgram,0.01,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-tcu-9pt5wins,liquidityProgram,1.35,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-tenn-6pt5wins,liquidityProgram,0.02,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-tenn-8pt5wins,liquidityProgram,3.86,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-tx-10pt5wins,liquidityProgram,1.13,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-tx-11pt5wins,liquidityProgram,0.89,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-tx-7pt5wins,liquidityProgram,0.03,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-tx-9pt5wins,liquidityProgram,0.18,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-txam-6pt5wins,liquidityProgram,1.07,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-txam-7pt5wins,liquidityProgram,0.73,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-txam-9pt5wins,liquidityProgram,2.18,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-txst-5pt5wins,liquidityProgram,1.32,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-txst-6pt5wins,liquidityProgram,1.53,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-txst-7pt5wins,liquidityProgram,0.09,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-txst-8pt5wins,liquidityProgram,0.21,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-txtech-11pt5wins,liquidityProgram,0.03,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-txtech-9pt5wins,liquidityProgram,0.11,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-ucf-4pt5wins,liquidityProgram,1.61,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-ucf-6pt5wins,liquidityProgram,0.41,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-ucf-7pt5wins,liquidityProgram,2.76,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-ucla-4pt5wins,liquidityProgram,0.89,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-ucla-5pt5wins,liquidityProgram,0.12,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-ucla-6pt5wins,liquidityProgram,0.19,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-ucla-7pt5wins,liquidityProgram,0.15,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-ucla-8pt5wins,liquidityProgram,0.19,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-uk-3pt5wins,liquidityProgram,0.42,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-uk-5pt5wins,liquidityProgram,0.53,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-uk-6pt5wins,liquidityProgram,0.1,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-usc-7pt5wins,liquidityProgram,0.09,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-usc-8pt5wins,liquidityProgram,0.06,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-utah-10pt5wins,liquidityProgram,1.74,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-utah-6pt5wins,liquidityProgram,3.79,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-utah-7pt5wins,liquidityProgram,0.44,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-utah-8pt5wins,liquidityProgram,0.23,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-utahst-2pt5wins,liquidityProgram,0.18,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-utahst-3pt5wins,liquidityProgram,1.88,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-utahst-6pt5wins,liquidityProgram,5.03,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-vir-5pt5wins,liquidityProgram,0.08,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-vir-6pt5wins,liquidityProgram,0.63,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-vir-7pt5wins,liquidityProgram,0.12,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-vir-8pt5wins,liquidityProgram,2.3,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-vtech-5pt5wins,liquidityProgram,0.23,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wake-4pt5wins,liquidityProgram,4.77,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wake-7pt5wins,liquidityProgram,0.2,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wash-10pt5wins,liquidityProgram,2.67,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wash-8pt5wins,liquidityProgram,0.05,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wash-9pt5wins,liquidityProgram,1.07,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-washst-4pt5wins,liquidityProgram,0.6,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-washst-6pt5wins,liquidityProgram,0.19,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-washst-7pt5wins,liquidityProgram,8.27,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wisc-5pt5wins,liquidityProgram,0.21,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wisc-6pt5wins,liquidityProgram,0.08,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wisc-8pt5wins,liquidityProgram,0.81,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wvir-5pt5wins,liquidityProgram,0.13,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wvir-6pt5wins,liquidityProgram,0.04,PAID
2026-08-28,aachc-cfb-wins-2026-11-28-wvir-7pt5wins,liquidityProgram,0.05,PAID
2026-08-28,aachc-cfb-wins-ou-2026-11-28-tx,liquidityProgram,0.03,PAID
2026-08-28,aachc-cfb-wins-ou-2026-11-28-wake,liquidityProgram,0.03,PAID
2026-08-28,aachc-cfb-wins-ou-2026-11-28-washst,liquidityProgram,0.06,PAID
2026-08-28,enwc-usgubp-ma-2026-09-01-rep-brisho,liquidityProgram,0.11,PAID
2026-08-28,enwc-usgubp-ri-2026-09-09-dem-greste,liquidityProgram,2.47,PAID
2026-08-28,enwc-usgubp-ri-2026-09-09-dem-helfou,liquidityProgram,0.52,PAID
2026-08-28,enwc-usgubp-ri-2026-09-09-rep-aarguc,liquidityProgram,6.66,PAID
2026-08-28,enwc-usgubp-ri-2026-09-09-rep-elapel,liquidityProgram,4.03,PAID
2026-08-28,enwc-usgubp-ri-2026-09-09-rep-robrai,liquidityProgram,0.01,PAID
2026-08-28,enwc-uspres-nom-dem-2028-andbes,liquidityProgram,3.05,PAID
2026-08-28,enwc-uspres-nom-dem-2028-gavnew,liquidityProgram,0.02,PAID
2026-08-28,enwc-uspres-nom-dem-2028-jamtal,liquidityProgram,0.58,PAID
2026-08-28,enwc-uspres-nom-dem-2028-jbpri,liquidityProgram,0.03,PAID
2026-08-28,enwc-uspres-nom-dem-2028-jonoss,liquidityProgram,0.2,PAID
2026-08-28,enwc-uspres-nom-dem-2028-kamhar,liquidityProgram,0.85,PAID
2026-08-28,enwc-uspres-nom-dem-2028-markel,liquidityProgram,0.66,PAID
2026-08-28,enwc-uspres-nom-dem-2028-micoba,liquidityProgram,0.27,PAID
2026-08-28,enwc-uspres-nom-dem-2028-petbut,liquidityProgram,0.45,PAID
2026-08-28,enwc-uspres-nom-dem-2028-rahema,liquidityProgram,0.04,PAID
2026-08-28,enwc-uspres-nom-dem-2028-rokha,liquidityProgram,0.14,PAID
2026-08-28,enwc-uspres-nom-dem-2028-stasmi,liquidityProgram,0.01,PAID
2026-08-28,enwc-uspres-nom-rep-2028-dontrujr,liquidityProgram,0.54,PAID
2026-08-28,enwc-uspres-nom-rep-2028-elomus,liquidityProgram,0.01,PAID
2026-08-28,enwc-uspres-nom-rep-2028-jdvan,liquidityProgram,2.32,PAID
2026-08-28,enwc-uspres-nom-rep-2028-marrub,liquidityProgram,2.91,PAID
2026-08-28,enwc-uspres-nom-rep-2028-tuccar,liquidityProgram,3.4,PAID
2026-08-28,enwc-uspres-nom-rep-2028-tulgab,liquidityProgram,0.45,PAID
2026-08-28,enwc-ussep-de-2026-09-15-rep-johshu,liquidityProgram,2.76,PAID
2026-08-28,enwc-ussep-de-2026-09-15-rep-mickat,liquidityProgram,4.43,PAID
2026-08-28,enwc-ussep-nh-2026-09-08-dem-chrpap,liquidityProgram,0.11,PAID
2026-08-28,ewc-usgub-az-2026-11-03-rep,liquidityProgram,0.79,PAID
2026-08-28,ewc-usgub-ca-2026-11-03-stehil,liquidityProgram,0.03,PAID
2026-08-28,ewc-usgub-ga-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-08-28,ewc-usgub-ks-2026-11-03-dem,liquidityProgram,0.15,PAID
2026-08-28,ewc-usgub-ks-2026-11-03-rep,liquidityProgram,0.3,PAID
2026-08-28,ewc-usgub-mi-2026-11-03-dem,liquidityProgram,0.01,PAID
2026-08-28,ewc-usgub-mi-2026-11-03-mikdug,liquidityProgram,0.06,PAID
2026-08-28,ewc-usgub-nv-2026-11-03-dem,liquidityProgram,0.01,PAID
2026-08-28,ewc-usgub-nv-2026-11-03-rep,liquidityProgram,0.52,PAID
2026-08-28,ewc-usgub-oh-2026-11-03-rep,liquidityProgram,0.11,PAID
2026-08-28,ewc-usgub-wi-2026-11-03-rep,liquidityProgram,0.07,PAID
2026-08-28,ewc-usp-2028-11-07-andbes,liquidityProgram,0.18,PAID
2026-08-28,ewc-usp-2028-11-07-dontru,liquidityProgram,0.04,PAID
2026-08-28,ewc-usp-2028-11-07-elomus,liquidityProgram,0.11,PAID
2026-08-28,ewc-usp-2028-11-07-gavnew,liquidityProgram,0.48,PAID
2026-08-28,ewc-usp-2028-11-07-gleyou,liquidityProgram,0.13,PAID
2026-08-28,ewc-usp-2028-11-07-jbpri,liquidityProgram,0.35,PAID
2026-08-28,ewc-usp-2028-11-07-jdvan,liquidityProgram,0.06,PAID
2026-08-28,ewc-usp-2028-11-07-jonoss,liquidityProgram,0.02,PAID
2026-08-28,ewc-usp-2028-11-07-jossha,liquidityProgram,0.24,PAID
2026-08-28,ewc-usp-2028-11-07-kamhar,liquidityProgram,0.37,PAID
2026-08-28,ewc-usp-2028-11-07-markel,liquidityProgram,0.43,PAID
2026-08-28,ewc-usp-2028-11-07-marrub,liquidityProgram,0.17,PAID
2026-08-28,ewc-usp-2028-11-07-micoba,liquidityProgram,0.02,PAID
2026-08-28,ewc-usp-2028-11-07-petbut,liquidityProgram,0.11,PAID
2026-08-28,ewc-usp-2028-11-07-rahema,liquidityProgram,0.02,PAID
2026-08-28,ewc-usp-2028-11-07-rokha,liquidityProgram,0.05,PAID
2026-08-28,ewc-usp-2028-11-07-stasmi,liquidityProgram,0.29,PAID
2026-08-28,ewc-usp-2028-11-07-thomas,liquidityProgram,0.08,PAID
2026-08-28,ewc-usp-2028-11-07-tuccar,liquidityProgram,0.23,PAID
2026-08-28,ewc-usp-2028-11-07-vivram,liquidityProgram,0.07,PAID
2026-08-28,ewc-usp-2028-11-07-wesmoo,liquidityProgram,1.34,PAID
2026-08-28,ewc-usp-party-2028-11-07-dem,liquidityProgram,0.74,PAID
2026-08-28,ewc-usse-tx-2026-11-03-dem,liquidityProgram,0.1,PAID
2026-08-28,paccc-balpow-2026-11-03-dhou-rsen,liquidityProgram,0.13,PAID
2026-08-28,paccc-balpow-2026-11-03-dsweep,liquidityProgram,0.33,PAID
2026-08-28,paccc-balpow-2026-11-03-rhou-dsen,liquidityProgram,3.45,PAID
2026-08-28,paccc-balpow-2026-11-03-rsweep,liquidityProgram,0.02,PAID
2026-08-28,paccc-usho-midterms-2026-11-03-rep,liquidityProgram,1.7,PAID
2026-08-28,paccc-usse-midterms-2026-11-03-dem,liquidityProgram,0.03,PAID
2026-08-28,paccc-usse-midterms-2026-11-03-rep,liquidityProgram,0.06,PAID
2026-08-28,scc-hrep-rep-2026-11-03-gte190,liquidityProgram,0.01,PAID
2026-08-28,scc-hrep-rep-2026-11-03-gte200,liquidityProgram,2.49,PAID
2026-08-28,scc-hrep-rep-2026-11-03-gte205,liquidityProgram,0.01,PAID
2026-08-28,scc-hrep-rep-2026-11-03-gte210,liquidityProgram,0.01,PAID
2026-08-28,scc-hrep-rep-2026-11-03-gte215,liquidityProgram,0.07,PAID
2026-08-28,scc-hrep-rep-2026-11-03-gte220,liquidityProgram,0.01,PAID
2026-08-28,scc-hrep-rep-2026-11-03-gte230,liquidityProgram,0.01,PAID
2026-08-28,scc-senate-gop-2026-11-03-47,liquidityProgram,0.79,PAID
2026-08-28,scc-senate-gop-2026-11-03-48,liquidityProgram,0.41,PAID
2026-08-28,scc-senate-gop-2026-11-03-51,liquidityProgram,1.02,PAID
2026-08-28,scc-senate-gop-2026-11-03-52,liquidityProgram,1.22,PAID
2026-08-28,scc-senate-gop-2026-11-03-53,liquidityProgram,0.26,PAID
2026-08-28,scc-senate-gop-2026-11-03-54,liquidityProgram,0.01,PAID
2026-08-28,scc-senate-gop-2026-11-03-55,liquidityProgram,0.2,PAID
2026-08-28,scc-senate-gop-2026-11-03-lte45,liquidityProgram,0.02,PAID
2026-08-28,usgovcc-demvrep-2026-11-03-tie,liquidityProgram,1.41,PAID
2026-08-28,usgubewc-usgub-al-2026-11-03-dem,liquidityProgram,1.09,PAID
2026-08-28,usgubewc-usgub-al-2026-11-03-rep,liquidityProgram,1.98,PAID
2026-08-28,usgubewc-usgub-ar-2026-11-03-dem,liquidityProgram,1.48,PAID
2026-08-28,usgubewc-usgub-ar-2026-11-03-rep,liquidityProgram,3.64,PAID
2026-08-28,usgubewc-usgub-co-2026-11-03-dem,liquidityProgram,4.12,PAID
2026-08-28,usgubewc-usgub-co-2026-11-03-rep,liquidityProgram,2.22,PAID
2026-08-28,usgubewc-usgub-ct-2026-11-03-dem,liquidityProgram,3.1,PAID
2026-08-28,usgubewc-usgub-ct-2026-11-03-rep,liquidityProgram,1.51,PAID
2026-08-28,usgubewc-usgub-fl-2026-11-03-dem,liquidityProgram,8.24,PAID
2026-08-28,usgubewc-usgub-fl-2026-11-03-rep,liquidityProgram,0.92,PAID
2026-08-28,usgubewc-usgub-hi-2026-11-03-dem,liquidityProgram,0.42,PAID
2026-08-28,usgubewc-usgub-hi-2026-11-03-rep,liquidityProgram,5.58,PAID
2026-08-28,usgubewc-usgub-id-2026-11-03-dem,liquidityProgram,4.65,PAID
2026-08-28,usgubewc-usgub-id-2026-11-03-rep,liquidityProgram,2.19,PAID
2026-08-28,usgubewc-usgub-il-2026-11-03-dem,liquidityProgram,5.1,PAID
2026-08-28,usgubewc-usgub-il-2026-11-03-rep,liquidityProgram,3.11,PAID
2026-08-28,usgubewc-usgub-ma-2026-11-03-dem,liquidityProgram,0.17,PAID
2026-08-28,usgubewc-usgub-ma-2026-11-03-rep,liquidityProgram,4.44,PAID
2026-08-28,usgubewc-usgub-md-2026-11-03-dem,liquidityProgram,4.83,PAID
2026-08-28,usgubewc-usgub-md-2026-11-03-rep,liquidityProgram,3.96,PAID
2026-08-28,usgubewc-usgub-me-2026-11-03-dem,liquidityProgram,3.13,PAID
2026-08-28,usgubewc-usgub-me-2026-11-03-rep,liquidityProgram,4.02,PAID
2026-08-28,usgubewc-usgub-mn-2026-11-03-dem,liquidityProgram,2.87,PAID
2026-08-28,usgubewc-usgub-mn-2026-11-03-rep,liquidityProgram,1.04,PAID
2026-08-28,usgubewc-usgub-ne-2026-11-03-dem,liquidityProgram,2.8,PAID
2026-08-28,usgubewc-usgub-ne-2026-11-03-rep,liquidityProgram,4.89,PAID
2026-08-28,usgubewc-usgub-nh-2026-11-03-dem,liquidityProgram,0.1,PAID
2026-08-28,usgubewc-usgub-nh-2026-11-03-rep,liquidityProgram,4.05,PAID
2026-08-28,usgubewc-usgub-nm-2026-11-03-dem,liquidityProgram,5.05,PAID
2026-08-28,usgubewc-usgub-nm-2026-11-03-rep,liquidityProgram,4.28,PAID
2026-08-28,usgubewc-usgub-ny-2026-11-03-dem,liquidityProgram,2.34,PAID
2026-08-28,usgubewc-usgub-ny-2026-11-03-rep,liquidityProgram,5.47,PAID
2026-08-28,usgubewc-usgub-ok-2026-11-03-dem,liquidityProgram,6.27,PAID
2026-08-28,usgubewc-usgub-ok-2026-11-03-rep,liquidityProgram,1.43,PAID
2026-08-28,usgubewc-usgub-or-2026-11-03-dem,liquidityProgram,3.32,PAID
2026-08-28,usgubewc-usgub-or-2026-11-03-rep,liquidityProgram,4.72,PAID
2026-08-28,usgubewc-usgub-pa-2026-11-03-dem,liquidityProgram,2.94,PAID
2026-08-28,usgubewc-usgub-pa-2026-11-03-rep,liquidityProgram,3.5,PAID
2026-08-28,usgubewc-usgub-ri-2026-11-03-dem,liquidityProgram,3.23,PAID
2026-08-28,usgubewc-usgub-ri-2026-11-03-kenblo,liquidityProgram,3.28,PAID
2026-08-28,usgubewc-usgub-ri-2026-11-03-rep,liquidityProgram,0.02,PAID
2026-08-28,usgubewc-usgub-sc-2026-11-03-dem,liquidityProgram,5.54,PAID
2026-08-28,usgubewc-usgub-sc-2026-11-03-rep,liquidityProgram,3.34,PAID
2026-08-28,usgubewc-usgub-sd-2026-11-03-dem,liquidityProgram,2.56,PAID
2026-08-28,usgubewc-usgub-tn-2026-11-03-dem,liquidityProgram,4.92,PAID
2026-08-28,usgubewc-usgub-tn-2026-11-03-rep,liquidityProgram,5.58,PAID
2026-08-28,usgubewc-usgub-tx-2026-11-03-dem,liquidityProgram,5.15,PAID
2026-08-28,usgubewc-usgub-tx-2026-11-03-rep,liquidityProgram,3.28,PAID
2026-08-28,usgubewc-usgub-vt-2026-11-03-dem,liquidityProgram,3.35,PAID
2026-08-28,usgubewc-usgub-vt-2026-11-03-rep,liquidityProgram,2.03,PAID
2026-08-28,usgubewc-usgub-wy-2026-11-03-dem,liquidityProgram,5.68,PAID
2026-08-28,usgubewc-usgub-wy-2026-11-03-rep,liquidityProgram,4.71,PAID
2026-08-28,ussewc-usse-al-2026-11-03-dem,liquidityProgram,1.19,PAID
2026-08-28,ussewc-usse-al-2026-11-03-rep,liquidityProgram,0.34,PAID
2026-08-28,ussewc-usse-ar-2026-11-03-dem,liquidityProgram,4.16,PAID
2026-08-28,ussewc-usse-ar-2026-11-03-rep,liquidityProgram,4.79,PAID
2026-08-28,ussewc-usse-co-2026-11-03-dem,liquidityProgram,2.49,PAID
2026-08-28,ussewc-usse-co-2026-11-03-rep,liquidityProgram,5.52,PAID
2026-08-28,ussewc-usse-de-2026-11-03-dem,liquidityProgram,4.71,PAID
2026-08-28,ussewc-usse-de-2026-11-03-rep,liquidityProgram,0.02,PAID
2026-08-28,ussewc-usse-fl-2026-11-03-dem,liquidityProgram,1.05,PAID
2026-08-28,ussewc-usse-fl-2026-11-03-rep,liquidityProgram,1.31,PAID
2026-08-28,ussewc-usse-id-2026-11-03-rep,liquidityProgram,2.18,PAID
2026-08-28,ussewc-usse-id-2026-11-03-todach,liquidityProgram,3.83,PAID
2026-08-28,ussewc-usse-il-2026-11-03-dem,liquidityProgram,4.94,PAID
2026-08-28,ussewc-usse-il-2026-11-03-rep,liquidityProgram,4.86,PAID
2026-08-28,ussewc-usse-ks-2026-11-03-dem,liquidityProgram,0.5,PAID
2026-08-28,ussewc-usse-ks-2026-11-03-rep,liquidityProgram,0.44,PAID
2026-08-28,ussewc-usse-ky-2026-11-03-dem,liquidityProgram,5.38,PAID
2026-08-28,ussewc-usse-ky-2026-11-03-rep,liquidityProgram,3.79,PAID
2026-08-28,ussewc-usse-la-2026-11-03-dem,liquidityProgram,0.31,PAID
2026-08-28,ussewc-usse-la-2026-11-03-rep,liquidityProgram,0.01,PAID
2026-08-28,ussewc-usse-ma-2026-11-03-dem,liquidityProgram,2.56,PAID
2026-08-28,ussewc-usse-ma-2026-11-03-rep,liquidityProgram,0.7,PAID
2026-08-28,ussewc-usse-ms-2026-11-03-dem,liquidityProgram,3.29,PAID
2026-08-28,ussewc-usse-ms-2026-11-03-rep,liquidityProgram,4.95,PAID
2026-08-28,ussewc-usse-mt-2026-11-03-dem,liquidityProgram,0.02,PAID
2026-08-28,ussewc-usse-mt-2026-11-03-rep,liquidityProgram,0.75,PAID
2026-08-28,ussewc-usse-mt-2026-11-03-setbod,liquidityProgram,2.8,PAID
2026-08-28,ussewc-usse-nj-2026-11-03-dem,liquidityProgram,1.64,PAID
2026-08-28,ussewc-usse-nm-2026-11-03-dem,liquidityProgram,4.97,PAID
2026-08-28,ussewc-usse-nm-2026-11-03-rep,liquidityProgram,3.88,PAID
2026-08-28,ussewc-usse-ok-2026-11-03-dem,liquidityProgram,4.33,PAID
2026-08-28,ussewc-usse-ok-2026-11-03-rep,liquidityProgram,4.06,PAID
2026-08-28,ussewc-usse-or-2026-11-03-rep,liquidityProgram,2.95,PAID
2026-08-28,ussewc-usse-ri-2026-11-03-dem,liquidityProgram,4.47,PAID
2026-08-28,ussewc-usse-ri-2026-11-03-rep,liquidityProgram,4.49,PAID
2026-08-28,ussewc-usse-sc-2026-11-03-dem,liquidityProgram,1.96,PAID
2026-08-28,ussewc-usse-sc-2026-11-03-rep,liquidityProgram,1.62,PAID
2026-08-28,ussewc-usse-sd-2026-11-03-briben,liquidityProgram,0.4,PAID
2026-08-28,ussewc-usse-sd-2026-11-03-rep,liquidityProgram,4.71,PAID
2026-08-28,ussewc-usse-tn-2026-11-03-dem,liquidityProgram,4.63,PAID
2026-08-28,ussewc-usse-tn-2026-11-03-rep,liquidityProgram,3.75,PAID
2026-08-28,ussewc-usse-va-2026-11-03-dem,liquidityProgram,2.18,PAID
2026-08-28,ussewc-usse-va-2026-11-03-rep,liquidityProgram,0.81,PAID
2026-08-28,ussewc-usse-wv-2026-11-03-dem,liquidityProgram,2.42,PAID
2026-08-28,ussewc-usse-wv-2026-11-03-rep,liquidityProgram,2.41,PAID
2026-08-28,ussewc-usse-wy-2026-11-03-dem,liquidityProgram,1.25,PAID
2026-08-28,ussewc-usse-wy-2026-11-03-rep,liquidityProgram,0.76,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-mar0-5,liquidityProgram,17.92,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-mar10-15,liquidityProgram,13.61,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-mar15-20,liquidityProgram,20.79,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-mar20-25,liquidityProgram,21.88,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-mar25-30,liquidityProgram,19.09,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-mar30-35,liquidityProgram,22.87,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-mar35-40,liquidityProgram,22.4,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-mar5-10,liquidityProgram,12.01,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-margte40,liquidityProgram,20.84,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-mou0-5,liquidityProgram,10.49,PAID
2026-08-28,vmc-ussep-mov-ma-dem-2026-09-01-mougte5,liquidityProgram,17.75,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-ala-10pt5wins,liquidityProgram,1.2,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-ala-9pt5wins,liquidityProgram,1.02,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-arz-5pt5wins,liquidityProgram,0.01,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-arz-6pt5wins,liquidityProgram,0.04,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-boise-5pt5wins,liquidityProgram,0.85,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-boise-6pt5wins,liquidityProgram,3.82,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-boscol-1pt5wins,liquidityProgram,2.89,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-byu-10pt5wins,liquidityProgram,0.01,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-byu-9pt5wins,liquidityProgram,0.01,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-cah-8pt5wins,liquidityProgram,0.02,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-cin-3pt5wins,liquidityProgram,0.01,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-cin-6pt5wins,liquidityProgram,0.19,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-clmsn-5pt5wins,liquidityProgram,0.3,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-clmsn-6pt5wins,liquidityProgram,0.06,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-clmsn-7pt5wins,liquidityProgram,0.03,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-col-3pt5wins,liquidityProgram,0.05,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-col-6pt5wins,liquidityProgram,0.05,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-colst-1pt5wins,liquidityProgram,2.85,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-colst-2pt5wins,liquidityProgram,3.53,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-colst-4pt5wins,liquidityProgram,0.4,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-colst-5pt5wins,liquidityProgram,3.28,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-duke-3pt5wins,liquidityProgram,4.27,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-duke-5pt5wins,liquidityProgram,0.05,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-duke-7pt5wins,liquidityProgram,0.79,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-fl-7pt5wins,liquidityProgram,0.28,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-flst-4pt5wins,liquidityProgram,0.01,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-flst-6pt5wins,liquidityProgram,0.02,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-frest-4pt5wins,liquidityProgram,0.91,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-frest-6pt5wins,liquidityProgram,2.85,PAID
2026-08-29,aachc-cfb-wins-2026-11-28-frest-7pt5wins,liquidityProgram,0.2,PAID
