ts,family,market,side,qty,px,purpose,est_day,rested_h,fair,band_lo,band_hi,conf,touch_bid,touch_ask,conc,pos_after,why,oid
1788955240.8,cfb,aachc-cfb-wins-2026-11-28-syra-3pt5wins,SELL,1,0.5,hand,,0,,,,,,,,,your own trade — from the exchange's record; direction from its order intent,CCVB3W2F6T6S
1788955402.2,cfb,aachc-cfb-wins-2026-11-28-syra-3pt5wins,SELL,1,0.5,sell,0,0.03,,59,70,0.413,0.49,0.97,0.15,0,selling filled stock — it earns while it waits,CCVBM8G1GSJH
1788955458.4,nfl,aqc-nfl-2027-01-10-playoffq-nyj,BUY,0.9,0.12,backfill,,0.7,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CCTQW9YWPT6S
1788955485.4,cfb,aachc-cfb-wins-2026-11-28-pennst-11pt5wins,SELL,1,0.02,sell,7.5,0.07,,5,14,0.605,0.01,0.27,0.08,-1,selling filled stock — it earns while it waits,CCVBAC682SX0
1788955665.4,cfb,aachc-cfb-wins-2026-11-28-pennst-11pt5wins,BUY,1,0.26,sell,7.5,0.05,,6,14,0.703,0.01,0.27,0.16,0,buying back the short at or under what it sold for — the bid earns while it wait,CCVD0MJZAT3P
1788956030.4,cfb,aachc-cfb-wins-2026-11-28-mst-5pt5wins,BUY,1,0.53,sell,3.75,0.72,,,,0.337,,,,0,buying back the short at or under what it sold for — the bid earns while it wait,CCTWQWWYCSJ1
1788956030.4,cfb,aachc-cfb-wins-2026-11-28-pennst-11pt5wins,BUY,1,0.26,sell,0,0.08,,,,0.761,,,,0,buying back the short at or under what it sold for — the bid earns while it wait,CCVEQQ8S0SK5
1788956114.1,nfl,fptc-nfl-rbfpou-2027-01-10-bucirv,SELL,1,0.21,backfill,,0.62,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CCTZX9WERSX0
1788956334.1,nfl,tec-nfl-oroy-2027-02-11-w-chrbel,BUY,0.01,0.18,earn,0.0043,0.59,,14,25,0,0.18,0.19,-0.01,0.01,joins the touch — the book has been quiet,CCV3W7D5MT75
1788956786.3,cfb,aachc-cfb-wins-2026-11-28-wake-7pt5wins,BUY,0.99,0.32,probe,1.25,0.58,,34,39,0,0.32,0.36,-0.04,0.99,a scout — this market's pool could pay; but I don't know enough yet; what happen,CCV8AY2GGSX4
1788956931.4,cfb,aachc-cfb-wins-2026-11-28-duke-7pt5wins,BUY,1,0.4,sell,0.2419,0.45,,30,37,0.291,0.24,0.28,0.06,0,an exit — its fill reduces the position it sits on,CCVB3MVNRT75
1788957088.6,nfl,tec-nfl-coty-2027-02-11-w-mikmcc,BUY,0.1,0.2,backfill,,0.72,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CCV6XNZHET75
1788957172.1,cfb,aachc-cfb-wins-2026-11-28-hou-6pt5wins,SELL,1,0.74,sell,0,0.89,,72,79,0.451,0.73,0.74,0.01,0,selling filled stock — it earns while it waits,CCV0CVGNMSJR
1788957172.1,cfb,aachc-cfb-wins-2026-11-28-ind-11pt5wins,SELL,1,0.02,sell,0,0.97,,24,31,0.269,0.01,0.47,0.25,0,selling filled stock — it earns while it waits,CCTXG7TRAT6S
1788957292.1,nfl,aqc-nfl-afc-2027-01-24-champq-den,SELL,0.01,0.12,earn,0.5856,0.03,,15,24,0,0.11,0.12,0.08,-0.01,joins the touch — the book has been quiet,CCVSAMX02SJZ
1788957949.6,nfl,tec-nfl-nfcsouth-2027-01-10-w-no,BUY,0.01,0.45,earn,4.6875,0.36,,26,44,0,0.45,0.46,0.08,0.01,joins the touch — the book has been quiet,CCVNNH724SJR
1788958092.2,nfl,tec-nfl-droy-2027-02-11-w-emmmcn,BUY,1,0.3,earn,0.3672,0.04,,8,20,0,0.02,0.18,0.15,1,2 ticks behind the touch — we would hold 5% of the bid side,CCW01CXXTSJR
1788958512.5,nfl,tec-nfl-afcsouth-2027-01-10-w-hou,BUY,0.5,0.55,manual,36.2352,0.69,,48,59,0,0.48,0.6,0.01,0.5,the owner's own order — the engine leaves it alone,CCVGZ5RPGSX4
1788958834.7,nfl,ftsc-nfl-qbmostfp-2027-01-10-jaxdar,BUY,0.09,0.25,backfill,,1.01,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CCVAX4EGWSK5
1788959126.4,nfl,aqc-nfl-afc-2027-01-24-champq-cin,SELL,1,0.25,sell,0.0362,0.98,,21,28,0.402,0.24,0.25,-0.01,0,selling filled stock — it earns while it waits,CCVDSSN28SJH
1788959671.8,nfl,tec-nfl-droy-2027-02-11-w-arvree,BUY,0.51,0.31,earn,2.2523,0.13,,19,36,0,0.31,0.32,0.03,0.51,joins the touch — the book has been quiet,CCW7HREFJT75
1788960989.5,nfl,ftsc-nfl-temostfp-w1-2026-09-14-harfan,SELL,0.03,0.22,backfill,,0.2,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CCWGV10RPSJ1
1788961285.1,cfb,aachc-cfb-wins-2026-11-28-ga-9pt5wins,BUY,1,0.73,sell,0.0791,2.11,,65,71,0.36,0.7,0.74,0.05,1,buying back the short at or under what it sold for — the bid earns while it wait,CCTXW5H3ESJ1
1788962130.8,nfl,tec-nfl-mvp-2027-02-11-w-joebur,BUY,0.01,0.36,earn,2.4,0.5,,24,44,0,0.36,0.42,0,0.01,1 tick in front of the touch — we would hold 40% of the bid side,CCWG0XEJESX4
1788963953.0,nfl,tec-nfl-mvp-2027-02-11-w-joebur,BUY,1,0.32,probe,2.4194,0.23,,21,35,0.452,0.32,0.34,0.03,1.01,a scout — this market's pool could pay; but I don't know enough yet; what happen,CCX6NRNZGT75
1788965050.7,nfl,tec-nfl-droy-2027-02-11-w-jermcc,BUY,0.01,0.05,sell,0.0001,3.01,,3,7,0.684,0.03,0.06,0,0.01,buying back the short at or under what it sold for — the bid earns while it wait,CCV3W7CK6T75
1788965165.4,nfl,ftsc-nfl-rbmostfp-2027-01-10-bijrob,BUY,0.44,0.25,backfill,,1.93,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CCW1AM9E4SJH
1788965290.7,nfl,aqc-nfl-afc-2027-01-24-champq-lac,BUY,1,0.4,sell,7.7479,0.55,,24,34,0.421,0.4,0.41,0.12,0,buying back the short at or under what it sold for — the bid earns while it wait,CCX7SQH5WT75
1788965410.7,nfl,aqc-nfl-nfc-2027-01-24-champq-no,SELL,0.01,0.02,earn,0.1497,1.05,,2,10,0,0.01,0.02,0.03,-0.01,joins the touch — the book has been quiet,CCWTFYX28SJR
1788965645.4,nfl,aqc-nfl-afc-2027-01-24-champq-lac,BUY,0.1,0.4,backfill,,0.09,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CCXQEA4CET3P
1788965746.0,nfl,ftsc-nfl-temostfp-w1-2026-09-14-orogad,SELL,0.01,0.02,earn,0,0.67,,3,24,0,0.01,0.02,0.07,-0.01,1 tick in front of the touch — we would hold 77% of the ask side,CCX7SQQFJT75
1788966438.1,cfb,aachc-cfb-wins-2026-11-28-vand-7pt5wins,BUY,2,0.32,earn,2.1346,0.39,,32,40,0.475,0.32,0.47,-0.04,2,at the touch — a fill here is 1 ticks inside value (evidence band only; confiden,CCXN94K22T3P
1788966438.1,nfl,ftsc-nfl-rbmostfp-2027-01-10-jamcoo,BUY,0.01,0.3,manual,0.0014,2.89,,24,34,0,0.32,0.33,0,0.01,the owner's own order — the engine leaves it alone,CCVH19084SJZ
1788966901.9,cfb,aachc-cfb-wins-2026-11-28-flst-6pt5wins,BUY,1,0.32,earn,0.048,1.14,,36,45,0.556,0.18,0.33,-0.08,2,at the touch — a fill here is 4 ticks inside value (evidence band only; confiden,CCX56TNT2SJ1
1788967322.1,nfl,ftsc-nfl-rbtop12fp-2027-01-10-javwil,BUY,0.01,0.32,earn,0.0026,0.73,,13,25,0,0.32,0.33,0.14,0.01,1 tick in front of the touch — we would hold 77% of the bid side,CCXJRB6ZJSX0
1788967941.6,cfb,aachc-cfb-wins-2026-11-28-sc-8pt5wins,BUY,2,0.26,earn,0.0904,0.16,,29,35,0.405,0.26,0.27,-0.06,2,at the touch — a fill here is 2 ticks inside value (evidence band only; confiden,CCY8C7Q36SX0
1788968136.3,nfl,aqc-nfl-nfc-2027-01-24-champq-was,BUY,0.01,0.24,earn,0.0378,1.32,,14,26,0,0.24,0.25,0.03,0.01,joins the touch — the book has been quiet,CCX8EAKFESJH
1788968316.3,nfl,ftsc-nfl-qbmostfp-2027-01-10-aarrod,BUY,1,0.26,earn,0.0346,0.28,,23,29,0,0.26,0.27,0,1,joins the touch — the book has been quiet,CCY7AYGSWSJH
1788968676.3,nfl,ftsc-nfl-rbmostfp-w1-2026-09-14-chrmcc,SELL,0.01,0.05,earn,0.0002,0.27,,3,15,0,0.01,0.26,0.04,-0.01,1 tick in front of the touch — we would hold 14% of the ask side,CCYAH4J42SJ1
1788968777.3,nfl,ftsc-nfl-rbmostfp-2027-01-10-jamcoo,BUY,1,0.23,probe,0.0614,0.2,,20,29,0.451,0.26,0.27,-0.02,1.01,a scout — this market's pool could pay; but I don't know enough yet; what happen,CCYDAJ1P8SX0
1788968777.3,nfl,ftsc-nfl-qbmostfp-2027-01-10-aarrod,BUY,0.99,0.21,probe,0.0133,0.06,,17,25,0.454,0.21,0.25,-0.01,1.99,a scout — this market's pool could pay; but I don't know enough yet; what happen,CCYH4F34ET6S
1788968837.3,nfl,ftsc-nfl-rbmostfp-w1-2026-09-14-jahgib,SELL,0.01,0.26,earn,0,0.25,,20,27,0.573,0.01,0.26,-0.02,-0.01,4 ticks in front of the touch — we would hold 80% of the ask side,CCYC06M76SJH
1788969317.3,nfl,ftsc-nfl-qbmostfp-2027-01-10-aarrod,BUY,0.01,0.21,probe,0.0025,0.21,,14,21,0.624,0.21,0.24,0.03,2.01,a scout — this market's pool could pay; but I don't know enough yet; what happen,CCYH4F34ET6S
1788969477.4,nfl,ftsc-nfl-dstmostfp-2027-01-10-atl,BUY,0.01,0.19,earn,0.0009,0.49,,16,26,0,0.19,0.24,-0.02,0.01,1 tick in front of the touch — we would hold 2% of the bid side,CCYAJJ9CAT3P
1788969537.4,nfl,aqc-nfl-nfc-2027-01-24-champq-nyg,BUY,0.9,0.11,earn,3.1927,2.39,,12,18,0,0.11,0.12,-0.04,0.9,joins the touch — the book has been quiet,CCWNXBD06SX0
1788969537.4,nfl,aqc-nfl-nfc-2027-01-24-champq-det,BUY,1,0.27,earn,2.0314,0.76,,23,32,0,0.27,0.28,-0.01,1,joins the touch — the book has been quiet,CCY2J8M9YSK5
1788970633.7,nfl,aqc-nfl-nfc-2027-01-24-champq-nyg,BUY,2,0.11,earn,0.0812,2.7,,11,16,0.453,0.11,0.12,-0.02,3,joins the touch — the book has been quiet,CCWNXBD06SX0
1788970661.6,nfl,aqc-nfl-nfc-2027-01-24-champq-nyg,BUY,1.1,0.11,backfill,,2.7,,,,,,,,,recovered from the exchange's transaction history — this fill was never journale,CCWNXBD06SX0
1788970913.3,cfb,aachc-cfb-wins-2026-11-28-pennst-9pt5wins,BUY,1,0.65,sell,1.0013,4.95,,60,66,0.439,0.53,0.65,0.02,0,buying back the short at or under what it sold for — the bid earns while it wait,CCTQ24T4TSJZ
1788971273.3,cfb,aachc-cfb-wins-2026-11-28-cah-6pt5wins,BUY,2,0.4,earn,1.6667,0.79,,40,46,0.546,0.26,0.44,-0.02,2,at the touch — a fill here is 1 ticks inside value (evidence band only; confiden,CCYF6M3EMSK5
1788971273.3,nfl,ftsc-nfl-rbtop12fp-2027-01-10-deach,SELL,0.01,0.29,earn,0.0263,0.43,,28,53,0,0.26,0.29,0.07,-0.01,1 tick in front of the touch — we would hold 8% of the ask side,CCYST3GFTSJR
1788971406.4,nfl,ftsc-nfl-rbtop12fp-2027-01-10-javwil,SELL,0.01,0.33,sell,0.0034,1.06,,22,31,0.449,0.32,0.33,-0.06,-0.01,selling filled stock — it earns while it waits,CCY9JKJQTSJR
1788972174.2,cfb,aachc-cfb-wins-2026-11-28-tx-11pt5wins,BUY,1,0.18,earn,0,0.16,,18,24,0.649,0.18,0.28,-0.03,1,2 ticks in front of the touch — we would hold 48% of the bid side,CCZ7KDNCTT75
